Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
4/4/2021 10:00 AM,22 C,20 C,88 %,ESE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Light Rain
4/4/2021 10:30 AM,23 C,21 C,88 %,ESE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/4/2021 11:00 AM,23 C,21 C,88 %,ESE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/4/2021 11:30 AM,22 C,20 C,88 %,ESE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/4/2021 12:00 PM,23 C,20 C,83 %,ESE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 12:30 PM,22 C,21 C,94 %,SSE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 1:00 PM,22 C,20 C,88 %,E,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 1:30 PM,22 C,20 C,88 %,E,20 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 2:00 PM,22 C,20 C,88 %,E,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 2:30 PM,22 C,19 C,83 %,E,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 3:00 PM,21 C,20 C,94 %,ESE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 3:30 PM,21 C,20 C,94 %,SE,9 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/4/2021 4:00 PM,21 C,19 C,88 %,ESE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 4:30 PM,21 C,19 C,88 %,SE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 5:00 PM,21 C,20 C,94 %,SE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 5:30 PM,21 C,20 C,94 %,S,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 6:00 PM,21 C,20 C,94 %,S,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 6:15 PM,21 C,20 C,94 %,ESE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 6:30 PM,21 C,20 C,94 %,SE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 6:47 PM,21 C,20 C,94 %,SE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 7:00 PM,21 C,20 C,94 %,SSE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 7:21 PM,21 C,20 C,94 %,SE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 7:30 PM,21 C,20 C,94 %,SE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 7:53 PM,21 C,20 C,94 %,SSE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Drizzle
4/4/2021 8:00 PM,21 C,20 C,94 %,SSE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Drizzle
4/4/2021 8:30 PM,21 C,20 C,94 %,SSE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Cloudy
4/4/2021 9:00 PM,21 C,20 C,94 %,SE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 9:30 PM,21 C,20 C,94 %,SSE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain
4/4/2021 9:48 PM,21 C,20 C,94 %,SSE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Drizzle
4/4/2021 10:00 PM,21 C,20 C,94 %,ESE,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Showers in the Vicinity
4/4/2021 10:30 PM,21 C,20 C,94 %,SE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Cloudy
4/4/2021 11:00 PM,21 C,20 C,94 %,SE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Cloudy
4/4/2021 11:19 PM,21 C,20 C,94 %,SSE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/4/2021 11:24 PM,21 C,20 C,94 %,SSE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Drizzle
4/4/2021 11:30 PM,21 C,20 C,94 %,SSE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Drizzle
4/5/2021 0:00,21 C,20 C,94 %,SE,7 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Cloudy
4/5/2021 0:30,21 C,20 C,94 %,SSE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Cloudy
4/5/2021 1:00,22 C,20 C,88 %,SSE,9 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 1:30,21 C,20 C,94 %,SE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Cloudy
4/5/2021 2:00,22 C,20 C,88 %,SSE,9 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Cloudy
4/5/2021 2:30,21 C,20 C,94 %,SSE,9 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 3:00,21 C,20 C,94 %,S,9 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 3:30,21 C,20 C,94 %,SSE,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 4:00,21 C,20 C,94 %,SSW,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Cloudy
4/5/2021 4:30,21 C,20 C,94 %,S,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 5:00,21 C,20 C,94 %,S,9 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 5:30,21 C,20 C,94 %,SSW,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 6:00,21 C,19 C,88 %,S,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/5/2021 6:30,20 C,19 C,94 %,SSE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/5/2021 7:00,20 C,20 C,100 %,S,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/5/2021 7:30,21 C,20 C,94 %,S,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/5/2021 8:00,21 C,20 C,94 %,S,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/5/2021 8:30,21 C,20 C,94 %,SSE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/5/2021 9:00,21 C,20 C,94 %,SSE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Rain
4/5/2021 9:30,21 C,21 C,100 %,SSE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/5/2021 10:00,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/5/2021 10:30,22 C,21 C,94 %,SSE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/5/2021 11:00,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/5/2021 11:23,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/5/2021 11:30,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain
4/5/2021 12:00,22 C,22 C,100 %,SSE,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain
4/5/2021 12:21,23 C,21 C,88 %,S,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain
4/5/2021 12:30,23 C,21 C,88 %,S,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain
4/5/2021 13:00,23 C,21 C,88 %,S,13 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain
4/5/2021 13:30,23 C,22 C,94 %,SSE,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain
4/5/2021 14:00,23 C,21 C,88 %,SSE,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain
4/5/2021 14:30,23 C,21 C,88 %,SSE,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain
4/5/2021 15:00,22 C,21 C,94 %,SSE,17 km/h,35 km/h,"1,012.52 hPa",0.0 mm,Light Drizzle
4/5/2021 15:30,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Drizzle
4/5/2021 16:00,22 C,21 C,94 %,S,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Drizzle
4/5/2021 16:30,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Drizzle
4/5/2021 17:00,22 C,21 C,94 %,S,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Drizzle
4/5/2021 17:30,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Drizzle
4/5/2021 18:00,22 C,21 C,94 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Drizzle
4/5/2021 18:30,21 C,21 C,100 %,S,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Drizzle
4/5/2021 18:49,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 19:00,22 C,21 C,94 %,S,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/5/2021 19:29,22 C,21 C,94 %,S,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Drizzle
4/5/2021 19:30,21 C,21 C,100 %,S,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Drizzle
4/5/2021 20:00,22 C,21 C,94 %,S,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain
4/5/2021 20:30,22 C,21 C,94 %,S,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain
4/5/2021 21:00,22 C,21 C,94 %,SSE,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain
4/5/2021 21:30,22 C,22 C,100 %,SSE,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain
4/5/2021 22:00,22 C,22 C,100 %,SE,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain
4/5/2021 22:30,22 C,22 C,100 %,SE,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain
4/5/2021 23:00,22 C,21 C,94 %,SE,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain
4/5/2021 23:30,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain
4/6/2021 0:00,22 C,21 C,94 %,SSE,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain
4/6/2021 0:30,21 C,21 C,100 %,SSE,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Heavy Rain
4/6/2021 1:00,21 C,21 C,100 %,SSE,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Heavy Rain
4/6/2021 1:30,21 C,21 C,100 %,SSE,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Rain
4/6/2021 1:48,21 C,21 C,100 %,S,15 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain
4/6/2021 2:00,21 C,21 C,100 %,S,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Heavy Rain
4/6/2021 2:30,21 C,21 C,100 %,S,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Heavy Rain
4/6/2021 2:50,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain
4/6/2021 3:00,22 C,21 C,94 %,SSE,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Rain
4/6/2021 3:30,22 C,21 C,94 %,ESE,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Rain
4/6/2021 3:53,22 C,21 C,94 %,ESE,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Rain
4/6/2021 4:00,22 C,21 C,94 %,ESE,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Rain
4/6/2021 4:30,22 C,21 C,94 %,ESE,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain
4/6/2021 4:41,22 C,21 C,94 %,SE,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain
4/6/2021 5:00,22 C,21 C,94 %,ESE,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain
4/6/2021 5:26,22 C,21 C,94 %,ESE,30 km/h,50 km/h,"1,009.52 hPa",0.0 mm,Light Rain
4/6/2021 5:30,22 C,21 C,94 %,ESE,31 km/h,50 km/h,"1,009.52 hPa",0.0 mm,Light Rain
4/6/2021 5:49,22 C,21 C,94 %,ESE,24 km/h,50 km/h,"1,011.52 hPa",0.0 mm,Light Rain
4/6/2021 6:00,22 C,21 C,94 %,SSE,13 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain
4/6/2021 6:17,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain
4/6/2021 6:30,22 C,21 C,94 %,SSE,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain
4/6/2021 7:00,22 C,21 C,94 %,SSE,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain
4/6/2021 7:30,22 C,21 C,94 %,S,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 7:37,22 C,21 C,94 %,S,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 8:00,22 C,21 C,94 %,S,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 8:14,22 C,21 C,94 %,S,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 8:30,22 C,22 C,100 %,S,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 8:41,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 8:45,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain
4/6/2021 9:00,22 C,21 C,94 %,S,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Drizzle
4/6/2021 9:16,22 C,21 C,94 %,SSE,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 9:30,22 C,22 C,100 %,SSE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Drizzle
4/6/2021 9:43,22 C,21 C,94 %,SSE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 10:00,22 C,21 C,94 %,SSE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 10:20,22 C,22 C,100 %,SSE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Drizzle
4/6/2021 10:30,23 C,21 C,88 %,SSE,19 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Light Drizzle
4/6/2021 10:56,23 C,22 C,94 %,SSE,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 11:00,23 C,22 C,94 %,SSE,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 11:27,23 C,22 C,94 %,SSE,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 11:30,24 C,22 C,89 %,SSE,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Showers in the Vicinity
4/6/2021 12:00,23 C,22 C,94 %,SSE,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 12:30,24 C,21 C,83 %,SE,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 13:00,25 C,22 C,83 %,SSE,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 13:05,24 C,21 C,83 %,SSE,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Rain Shower
4/6/2021 13:15,23 C,23 C,100 %,SSE,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 13:30,23 C,22 C,94 %,SSE,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 14:00,24 C,21 C,83 %,SSE,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Showers in the Vicinity
4/6/2021 14:10,24 C,21 C,83 %,SSE,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Cloudy
4/6/2021 14:17,24 C,21 C,83 %,SSE,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 14:30,24 C,21 C,83 %,S,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Mostly Cloudy
4/6/2021 15:00,23 C,21 C,88 %,SSE,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 15:24,23 C,21 C,88 %,S,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 15:30,23 C,21 C,88 %,S,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Showers in the Vicinity
4/6/2021 16:00,23 C,21 C,88 %,S,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 16:24,22 C,20 C,88 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 16:30,22 C,20 C,88 %,S,20 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Drizzle
4/6/2021 16:41,22 C,21 C,94 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 16:53,21 C,20 C,94 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 17:00,21 C,20 C,94 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 17:15,21 C,20 C,94 %,S,22 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Drizzle
4/6/2021 17:30,21 C,19 C,88 %,S,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Mostly Cloudy
4/6/2021 18:00,21 C,19 C,88 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Mostly Cloudy
4/6/2021 18:30,21 C,19 C,88 %,SSW,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Mostly Cloudy
4/6/2021 19:00,21 C,19 C,88 %,SSW,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Showers in the Vicinity
4/6/2021 19:30,21 C,19 C,88 %,SSW,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 19:43,21 C,20 C,94 %,SSW,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 20:00,21 C,20 C,94 %,SSW,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Light Rain Shower
4/6/2021 20:30,20 C,19 C,94 %,SSW,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain Shower
4/6/2021 21:00,20 C,19 C,94 %,SSW,22 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain Shower
4/6/2021 21:30,20 C,19 C,94 %,SSW,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain Shower
4/6/2021 22:00,20 C,19 C,94 %,SW,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain Shower
4/6/2021 22:08,20 C,19 C,94 %,SW,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Heavy Rain Shower
4/6/2021 22:30,20 C,19 C,94 %,SW,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Rain Shower
4/6/2021 23:00,20 C,19 C,94 %,SSW,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Rain Shower
4/6/2021 23:30,20 C,19 C,94 %,S,15 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 0:00,20 C,20 C,100 %,S,15 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 0:30,20 C,19 C,94 %,S,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 1:00,20 C,19 C,94 %,S,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 1:18,20 C,19 C,94 %,S,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 1:30,20 C,19 C,94 %,S,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 2:00,20 C,20 C,100 %,S,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 2:30,20 C,19 C,94 %,S,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 3:00,21 C,19 C,88 %,SSW,13 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 3:30,20 C,19 C,94 %,S,13 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 4:00,21 C,20 C,94 %,S,13 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 4:30,21 C,20 C,94 %,S,13 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 5:00,21 C,20 C,94 %,S,11 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 5:30,21 C,20 C,94 %,S,17 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Light Drizzle
4/7/2021 6:00,21 C,20 C,94 %,SSW,11 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Light Drizzle
4/7/2021 6:30,21 C,20 C,94 %,S,13 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Light Drizzle
4/7/2021 7:00,21 C,20 C,94 %,SSW,11 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 7:30,22 C,20 C,88 %,SSW,13 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Drizzle
4/7/2021 8:00,21 C,20 C,94 %,SW,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 8:06,21 C,20 C,94 %,SW,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 8:11,21 C,20 C,94 %,SW,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 8:24,21 C,21 C,100 %,SSW,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 8:30,21 C,21 C,100 %,SSW,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 9:00,22 C,21 C,94 %,S,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 9:09,22 C,21 C,94 %,S,17 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 9:30,23 C,21 C,88 %,S,15 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 10:00,23 C,20 C,83 %,SSE,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Light Rain Shower
4/7/2021 10:30,24 C,21 C,83 %,S,20 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 11:00,25 C,20 C,74 %,S,17 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 11:30,23 C,21 C,88 %,S,19 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Showers in the Vicinity
4/7/2021 12:00,25 C,20 C,74 %,S,17 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 12:30,25 C,19 C,69 %,S,20 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 13:00,26 C,20 C,69 %,SSE,19 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 13:30,26 C,20 C,69 %,S,17 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 14:00,26 C,19 C,65 %,S,19 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 14:30,26 C,19 C,65 %,S,19 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/7/2021 15:00,26 C,19 C,65 %,SE,17 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 15:30,25 C,20 C,74 %,SSE,15 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/7/2021 16:00,25 C,19 C,69 %,SSE,17 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 16:30,25 C,19 C,69 %,S,17 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 17:00,24 C,19 C,73 %,SSE,13 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 17:30,24 C,18 C,69 %,S,17 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 18:00,23 C,18 C,73 %,S,13 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 18:30,23 C,18 C,73 %,S,11 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 19:00,22 C,18 C,78 %,S,9 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 19:30,22 C,18 C,78 %,S,13 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 20:00,22 C,18 C,78 %,SSW,11 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/7/2021 20:30,22 C,18 C,78 %,SSW,11 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/7/2021 21:00,22 C,18 C,78 %,SSW,13 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Partly Cloudy
4/7/2021 21:30,21 C,18 C,83 %,SSW,13 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/7/2021 22:00,21 C,18 C,83 %,SSW,13 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 22:30,20 C,18 C,88 %,SW,15 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/7/2021 23:00,20 C,18 C,88 %,SW,15 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Mostly Cloudy
4/7/2021 23:30,20 C,18 C,88 %,SW,19 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Partly Cloudy
4/8/2021 0:00,20 C,18 C,88 %,SSW,15 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/8/2021 0:30,20 C,18 C,88 %,SSW,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 1:00,20 C,18 C,88 %,SSW,15 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
